date,hour,year,month,weekday,temperature_2m_(°c),relativehumidity_2m_(%),weathercode_(wmo code)
2021-10-26,5,2021,10,Tuesday,16.0,99,0
2021-10-26,6,2021,10,Tuesday,15.7,95,2
2021-10-26,7,2021,10,Tuesday,15.2,91,1
2021-10-26,8,2021,10,Tuesday,14.6,90,1
2021-10-26,9,2021,10,Tuesday,15.2,88,0
2021-10-26,10,2021,10,Tuesday,16.7,78,1
2021-10-26,11,2021,10,Tuesday,18.0,72,1
2021-10-26,12,2021,10,Tuesday,18.1,70,1
2021-10-26,13,2021,10,Tuesday,17.4,65,1
2021-10-26,14,2021,10,Tuesday,16.5,62,3
2021-10-26,15,2021,10,Tuesday,16.3,57,3
2021-10-26,16,2021,10,Tuesday,14.6,56,3
2021-10-26,17,2021,10,Tuesday,13.5,54,3
2021-10-26,18,2021,10,Tuesday,12.7,54,3
2021-10-26,19,2021,10,Tuesday,12.1,56,3
2021-10-26,20,2021,10,Tuesday,11.5,60,3
2021-10-26,21,2021,10,Tuesday,11.0,64,51
2021-10-26,22,2021,10,Tuesday,10.9,66,3
2021-10-26,23,2021,10,Tuesday,11.0,64,3
2021-10-27,0,2021,10,Wednesday,11.1,63,3
2021-10-27,1,2021,10,Wednesday,11.1,65,3
2021-10-27,2,2021,10,Wednesday,11.0,69,3
2021-10-27,3,2021,10,Wednesday,11.2,70,3
2021-10-27,4,2021,10,Wednesday,11.4,72,3
2021-10-27,5,2021,10,Wednesday,11.7,73,3
2021-10-27,6,2021,10,Wednesday,12.0,73,3
2021-10-27,7,2021,10,Wednesday,12.3,75,2
2021-10-27,8,2021,10,Wednesday,12.6,77,2
2021-10-27,9,2021,10,Wednesday,13.1,77,1
2021-10-27,10,2021,10,Wednesday,14.5,74,0
2021-10-27,11,2021,10,Wednesday,16.1,69,0
2021-10-27,12,2021,10,Wednesday,17.8,64,0
2021-10-27,13,2021,10,Wednesday,19.1,61,0
2021-10-27,14,2021,10,Wednesday,20.0,58,0
2021-10-27,15,2021,10,Wednesday,21.0,56,0
2021-10-27,16,2021,10,Wednesday,21.0,55,0
2021-10-27,17,2021,10,Wednesday,20.5,57,0
2021-10-27,18,2021,10,Wednesday,19.0,61,0
2021-10-27,19,2021,10,Wednesday,17.5,66,0
2021-10-27,20,2021,10,Wednesday,16.4,70,0
2021-10-27,21,2021,10,Wednesday,15.4,73,0
2021-10-27,22,2021,10,Wednesday,14.5,74,0
2021-10-27,23,2021,10,Wednesday,13.9,75,0
2021-10-28,0,2021,10,Thursday,13.3,76,0
2021-10-28,1,2021,10,Thursday,12.5,80,0
2021-10-28,2,2021,10,Thursday,11.9,83,0
2021-10-28,3,2021,10,Thursday,11.7,88,0
2021-10-28,4,2021,10,Thursday,11.2,89,0
2021-10-28,5,2021,10,Thursday,10.6,92,0
2021-10-28,6,2021,10,Thursday,10.3,93,0
2021-10-28,7,2021,10,Thursday,10.0,94,0
2021-10-28,8,2021,10,Thursday,10.3,93,0
2021-10-28,9,2021,10,Thursday,12.6,89,1
2021-10-28,10,2021,10,Thursday,15.1,80,1
2021-10-28,11,2021,10,Thursday,16.8,70,1
2021-10-28,12,2021,10,Thursday,17.7,64,2
2021-10-28,13,2021,10,Thursday,18.6,60,3
2021-10-28,14,2021,10,Thursday,18.7,59,3
2021-10-28,15,2021,10,Thursday,19.0,57,3
2021-10-28,16,2021,10,Thursday,18.8,58,2
2021-10-28,17,2021,10,Thursday,18.0,62,2
2021-10-28,18,2021,10,Thursday,16.8,67,2
2021-10-28,19,2021,10,Thursday,16.2,70,2
2021-10-28,20,2021,10,Thursday,15.9,73,3
2021-10-28,21,2021,10,Thursday,15.9,75,3
2021-10-28,22,2021,10,Thursday,15.7,78,3
2021-10-28,23,2021,10,Thursday,15.3,80,3
2021-10-29,0,2021,10,Friday,15.0,80,2
2021-10-29,1,2021,10,Friday,14.7,82,53
2021-10-29,2,2021,10,Friday,14.3,86,51
2021-10-29,3,2021,10,Friday,13.8,91,51
2021-10-29,4,2021,10,Friday,13.7,93,61
2021-10-29,5,2021,10,Friday,13.6,94,53
2021-10-29,6,2021,10,Friday,13.7,95,51
2021-10-29,7,2021,10,Friday,13.8,96,51
2021-10-29,8,2021,10,Friday,14.0,94,3
2021-10-29,9,2021,10,Friday,14.2,92,51
2021-10-29,10,2021,10,Friday,14.2,93,61
2021-10-29,11,2021,10,Friday,14.4,92,53
2021-10-29,12,2021,10,Friday,14.6,93,61
2021-10-29,13,2021,10,Friday,15.3,93,61
2021-10-29,14,2021,10,Friday,15.7,94,61
2021-10-29,15,2021,10,Friday,16.5,98,63
2021-10-29,16,2021,10,Friday,16.7,100,63
2021-10-29,17,2021,10,Friday,16.6,99,61
2021-10-29,18,2021,10,Friday,16.5,99,61
2021-10-29,19,2021,10,Friday,16.2,100,53
2021-10-29,20,2021,10,Friday,16.1,100,51
2021-10-29,21,2021,10,Friday,15.8,98,51
2021-10-29,22,2021,10,Friday,15.5,96,53
2021-10-29,23,2021,10,Friday,15.2,97,51
2021-10-30,0,2021,10,Saturday,15.2,98,3
2021-10-30,1,2021,10,Saturday,14.8,98,51
2021-10-30,2,2021,10,Saturday,14.6,98,51
2021-10-30,3,2021,10,Saturday,13.9,99,53
2021-10-30,4,2021,10,Saturday,14.0,99,51
2021-10-30,5,2021,10,Saturday,13.8,99,51
2021-10-30,6,2021,10,Saturday,13.5,96,51
2021-10-30,7,2021,10,Saturday,13.2,93,3
2021-10-30,8,2021,10,Saturday,12.8,92,3
2021-10-30,9,2021,10,Saturday,13.2,91,2
2021-10-30,10,2021,10,Saturday,14.4,81,2
2021-10-30,11,2021,10,Saturday,15.8,71,3
2021-10-30,12,2021,10,Saturday,16.7,65,2
2021-10-30,13,2021,10,Saturday,17.4,60,3
2021-10-30,14,2021,10,Saturday,17.5,58,3
2021-10-30,15,2021,10,Saturday,17.1,61,3
2021-10-30,16,2021,10,Saturday,16.9,61,3
2021-10-30,17,2021,10,Saturday,16.8,61,3
2021-10-30,18,2021,10,Saturday,16.2,65,3
2021-10-30,19,2021,10,Saturday,15.4,69,3
2021-10-30,20,2021,10,Saturday,14.6,73,3
2021-10-30,21,2021,10,Saturday,14.5,74,3
2021-10-30,22,2021,10,Saturday,14.3,75,1
2021-10-30,23,2021,10,Saturday,14.1,76,2
2021-10-31,0,2021,10,Sunday,13.9,77,1
2021-10-31,1,2021,10,Sunday,13.0,82,0
2021-10-31,2,2021,10,Sunday,12.0,87,0
2021-10-31,3,2021,10,Sunday,11.2,92,0
2021-10-31,4,2021,10,Sunday,10.8,94,0
2021-10-31,5,2021,10,Sunday,10.8,95,1
2021-10-31,6,2021,10,Sunday,10.6,96,2
2021-10-31,7,2021,10,Sunday,10.9,96,2
2021-10-31,8,2021,10,Sunday,11.1,96,2
2021-10-31,9,2021,10,Sunday,12.3,92,1
2021-10-31,10,2021,10,Sunday,14.0,85,0
2021-10-31,11,2021,10,Sunday,15.8,76,0
2021-10-31,12,2021,10,Sunday,17.1,71,0
2021-10-31,13,2021,10,Sunday,17.7,69,1
2021-10-31,14,2021,10,Sunday,17.2,68,51
2021-10-31,15,2021,10,Sunday,18.2,62,1
2021-10-31,16,2021,10,Sunday,18.2,60,0
2021-10-31,17,2021,10,Sunday,17.8,59,0
2021-10-31,18,2021,10,Sunday,16.8,60,2
2021-10-31,19,2021,10,Sunday,16.3,60,0
2021-10-31,20,2021,10,Sunday,15.4,62,0
2021-10-31,21,2021,10,Sunday,14.7,65,0
2021-10-31,22,2021,10,Sunday,14.0,68,0
2021-10-31,23,2021,10,Sunday,13.4,70,0
2021-11-01,0,2021,11,Monday,12.9,72,0
2021-11-01,1,2021,11,Monday,12.3,74,0
2021-11-01,2,2021,11,Monday,11.5,78,0
2021-11-01,3,2021,11,Monday,10.7,82,0
2021-11-01,4,2021,11,Monday,10.3,84,0
2021-11-01,5,2021,11,Monday,10.0,85,0
2021-11-01,6,2021,11,Monday,10.0,85,1
2021-11-01,7,2021,11,Monday,9.9,85,2
2021-11-01,8,2021,11,Monday,9.7,86,1
2021-11-01,9,2021,11,Monday,11.4,78,0
2021-11-01,10,2021,11,Monday,13.1,57,0
2021-11-01,11,2021,11,Monday,13.6,51,0
2021-11-01,12,2021,11,Monday,14.2,47,0
2021-11-01,13,2021,11,Monday,14.8,44,0
2021-11-01,14,2021,11,Monday,15.2,43,0
2021-11-01,15,2021,11,Monday,15.9,40,0
2021-11-01,16,2021,11,Monday,15.7,40,0
2021-11-01,17,2021,11,Monday,15.2,42,0
2021-11-01,18,2021,11,Monday,14.0,51,0
2021-11-01,19,2021,11,Monday,12.1,64,0
2021-11-01,20,2021,11,Monday,10.7,69,1
2021-11-01,21,2021,11,Monday,9.9,71,1
2021-11-01,22,2021,11,Monday,9.4,73,1
2021-11-01,23,2021,11,Monday,8.8,76,1
2021-11-02,0,2021,11,Tuesday,8.3,78,1
2021-11-02,1,2021,11,Tuesday,7.8,82,0
2021-11-02,2,2021,11,Tuesday,7.4,82,1
2021-11-02,3,2021,11,Tuesday,7.7,77,1
2021-11-02,4,2021,11,Tuesday,8.4,76,2
2021-11-02,5,2021,11,Tuesday,8.3,79,2
2021-11-02,6,2021,11,Tuesday,8.4,80,2
2021-11-02,7,2021,11,Tuesday,7.7,81,2
2021-11-02,8,2021,11,Tuesday,8.2,77,2
2021-11-02,9,2021,11,Tuesday,9.2,71,51
2021-11-02,10,2021,11,Tuesday,9.4,74,51
2021-11-02,11,2021,11,Tuesday,9.1,81,53
2021-11-02,12,2021,11,Tuesday,8.9,85,53
2021-11-02,13,2021,11,Tuesday,8.8,86,53
2021-11-02,14,2021,11,Tuesday,8.9,85,53
2021-11-02,15,2021,11,Tuesday,8.9,88,53
2021-11-02,16,2021,11,Tuesday,8.8,89,53
2021-11-02,17,2021,11,Tuesday,8.9,90,51
2021-11-02,18,2021,11,Tuesday,8.7,92,51
2021-11-02,19,2021,11,Tuesday,8.4,92,2
2021-11-02,20,2021,11,Tuesday,8.0,94,0
2021-11-02,21,2021,11,Tuesday,7.2,96,0
2021-11-02,22,2021,11,Tuesday,6.4,97,0
2021-11-02,23,2021,11,Tuesday,5.9,97,0
2021-11-03,0,2021,11,Wednesday,5.3,96,0
2021-11-03,1,2021,11,Wednesday,4.8,94,0
2021-11-03,2,2021,11,Wednesday,4.3,92,0
2021-11-03,3,2021,11,Wednesday,4.0,84,0
2021-11-03,4,2021,11,Wednesday,3.7,83,0
2021-11-03,5,2021,11,Wednesday,3.5,81,0
2021-11-03,6,2021,11,Wednesday,3.3,80,0
2021-11-03,7,2021,11,Wednesday,3.1,80,0
2021-11-03,8,2021,11,Wednesday,2.9,81,0
2021-11-03,9,2021,11,Wednesday,4.5,81,0
2021-11-03,10,2021,11,Wednesday,7.0,69,0
2021-11-03,11,2021,11,Wednesday,8.6,56,0
2021-11-03,12,2021,11,Wednesday,9.6,46,0
2021-11-03,13,2021,11,Wednesday,10.2,43,0
2021-11-03,14,2021,11,Wednesday,10.7,40,1
2021-11-03,15,2021,11,Wednesday,11.3,37,1
2021-11-03,16,2021,11,Wednesday,11.3,35,0
2021-11-03,17,2021,11,Wednesday,10.9,34,1
2021-11-03,18,2021,11,Wednesday,9.8,43,1
2021-11-03,19,2021,11,Wednesday,8.4,60,1
2021-11-03,20,2021,11,Wednesday,7.3,62,1
2021-11-03,21,2021,11,Wednesday,6.5,63,1
2021-11-03,22,2021,11,Wednesday,6.1,60,1
2021-11-03,23,2021,11,Wednesday,5.9,60,1
2021-11-04,0,2021,11,Thursday,5.5,64,1
2021-11-04,1,2021,11,Thursday,5.2,67,1
2021-11-04,2,2021,11,Thursday,4.9,69,1
2021-11-04,3,2021,11,Thursday,4.5,72,1
2021-11-04,4,2021,11,Thursday,3.9,74,0
2021-11-04,5,2021,11,Thursday,3.3,76,0
2021-11-04,6,2021,11,Thursday,2.8,78,1
2021-11-04,7,2021,11,Thursday,2.5,80,1
2021-11-04,8,2021,11,Thursday,2.5,82,1
2021-11-04,9,2021,11,Thursday,4.2,81,1
2021-11-04,10,2021,11,Thursday,7.3,64,1
2021-11-04,11,2021,11,Thursday,9.1,55,1
2021-11-04,12,2021,11,Thursday,10.2,47,1
2021-11-04,13,2021,11,Thursday,10.6,44,1
2021-11-04,14,2021,11,Thursday,10.9,43,2
2021-11-04,15,2021,11,Thursday,11.0,41,1
2021-11-04,16,2021,11,Thursday,10.9,41,2
2021-11-04,17,2021,11,Thursday,10.6,42,2
2021-11-04,18,2021,11,Thursday,9.8,48,2
2021-11-04,19,2021,11,Thursday,8.6,55,1
2021-11-04,20,2021,11,Thursday,7.0,65,0
2021-11-04,21,2021,11,Thursday,5.8,72,0
2021-11-04,22,2021,11,Thursday,5.0,74,0
2021-11-04,23,2021,11,Thursday,5.7,69,0
2021-11-05,0,2021,11,Friday,5.8,70,0
2021-11-05,1,2021,11,Friday,3.4,83,0
2021-11-05,2,2021,11,Friday,2.7,86,0
2021-11-05,3,2021,11,Friday,2.1,88,0
2021-11-05,4,2021,11,Friday,1.7,88,0
2021-11-05,5,2021,11,Friday,1.3,88,0
2021-11-05,6,2021,11,Friday,1.0,87,0
2021-11-05,7,2021,11,Friday,0.8,86,0
2021-11-05,8,2021,11,Friday,0.9,84,0
2021-11-05,9,2021,11,Friday,3.2,78,0
2021-11-05,10,2021,11,Friday,6.7,62,0
2021-11-05,11,2021,11,Friday,8.9,53,0
2021-11-05,12,2021,11,Friday,10.3,43,0
2021-11-05,13,2021,11,Friday,10.9,40,0
2021-11-05,14,2021,11,Friday,11.3,39,0
2021-11-05,15,2021,11,Friday,11.8,37,0
2021-11-05,16,2021,11,Friday,11.6,37,1
2021-11-05,17,2021,11,Friday,11.1,39,1
2021-11-05,18,2021,11,Friday,9.9,47,1
2021-11-05,19,2021,11,Friday,8.0,60,1
2021-11-05,20,2021,11,Friday,6.9,66,1
2021-11-05,21,2021,11,Friday,7.7,60,1
2021-11-05,22,2021,11,Friday,7.6,61,0
2021-11-05,23,2021,11,Friday,6.5,66,0
2021-11-06,0,2021,11,Saturday,4.4,76,0
2021-11-06,1,2021,11,Saturday,4.1,77,0
2021-11-06,2,2021,11,Saturday,3.3,81,1
2021-11-06,3,2021,11,Saturday,1.9,84,1
2021-11-06,4,2021,11,Saturday,1.6,85,1
2021-11-06,5,2021,11,Saturday,1.3,85,1
2021-11-06,6,2021,11,Saturday,1.0,85,0
2021-11-06,7,2021,11,Saturday,0.8,84,0
2021-11-06,8,2021,11,Saturday,0.9,83,0
2021-11-06,9,2021,11,Saturday,3.1,80,0
2021-11-06,10,2021,11,Saturday,7.7,60,0
2021-11-06,11,2021,11,Saturday,10.0,51,0
2021-11-06,12,2021,11,Saturday,11.4,48,1
2021-11-06,13,2021,11,Saturday,12.2,49,1
2021-11-06,14,2021,11,Saturday,12.6,49,1
2021-11-06,15,2021,11,Saturday,12.5,49,2
2021-11-06,16,2021,11,Saturday,12.2,51,2
2021-11-06,17,2021,11,Saturday,11.6,55,3
2021-11-06,18,2021,11,Saturday,10.5,60,3
2021-11-06,19,2021,11,Saturday,9.8,64,3
2021-11-06,20,2021,11,Saturday,9.2,68,3
2021-11-06,21,2021,11,Saturday,8.7,69,3
2021-11-06,22,2021,11,Saturday,8.1,72,2
2021-11-06,23,2021,11,Saturday,7.6,74,1
2021-11-07,0,2021,11,Sunday,7.3,76,1
2021-11-07,1,2021,11,Sunday,6.7,79,1
2021-11-07,2,2021,11,Sunday,6.0,82,1
2021-11-07,3,2021,11,Sunday,5.6,85,1
2021-11-07,4,2021,11,Sunday,5.3,85,1
2021-11-07,5,2021,11,Sunday,5.0,85,1
2021-11-07,6,2021,11,Sunday,4.7,85,1
2021-11-07,7,2021,11,Sunday,4.3,85,1
2021-11-07,8,2021,11,Sunday,4.1,84,1
2021-11-07,9,2021,11,Sunday,5.4,79,1
2021-11-07,10,2021,11,Sunday,8.1,67,1
2021-11-07,11,2021,11,Sunday,10.3,59,1
2021-11-07,12,2021,11,Sunday,11.6,54,1
2021-11-07,13,2021,11,Sunday,12.4,49,1
2021-11-07,14,2021,11,Sunday,12.7,47,1
2021-11-07,15,2021,11,Sunday,13.2,42,1
2021-11-07,16,2021,11,Sunday,13.1,42,1
2021-11-07,17,2021,11,Sunday,12.4,46,1
2021-11-07,18,2021,11,Sunday,10.9,52,1
2021-11-07,19,2021,11,Sunday,9.7,57,1
2021-11-07,20,2021,11,Sunday,8.8,61,1
2021-11-07,21,2021,11,Sunday,8.0,64,1
2021-11-07,22,2021,11,Sunday,7.4,65,1
2021-11-07,23,2021,11,Sunday,7.0,66,0
2021-11-08,0,2021,11,Monday,6.7,67,0
2021-11-08,1,2021,11,Monday,6.5,68,0
2021-11-08,2,2021,11,Monday,6.6,69,0
2021-11-08,3,2021,11,Monday,6.8,65,0
2021-11-08,4,2021,11,Monday,6.9,66,0
2021-11-08,5,2021,11,Monday,6.9,68,0
2021-11-08,6,2021,11,Monday,7.0,69,0
2021-11-08,7,2021,11,Monday,6.9,71,0
2021-11-08,8,2021,11,Monday,6.7,75,0
2021-11-08,9,2021,11,Monday,8.1,74,0
2021-11-08,10,2021,11,Monday,11.1,65,0
2021-11-08,11,2021,11,Monday,13.7,59,0
2021-11-08,12,2021,11,Monday,15.7,55,0
2021-11-08,13,2021,11,Monday,17.2,52,0
2021-11-08,14,2021,11,Monday,18.2,50,0
2021-11-08,15,2021,11,Monday,19.2,48,0
2021-11-08,16,2021,11,Monday,19.1,48,0
2021-11-08,17,2021,11,Monday,18.0,55,0
2021-11-08,18,2021,11,Monday,16.0,61,0
2021-11-08,19,2021,11,Monday,14.1,68,0
2021-11-08,20,2021,11,Monday,12.7,73,0
2021-11-08,21,2021,11,Monday,11.4,78,0
2021-11-08,22,2021,11,Monday,10.3,82,0
2021-11-08,23,2021,11,Monday,9.3,86,0
2021-11-09,0,2021,11,Tuesday,8.5,88,0
2021-11-09,1,2021,11,Tuesday,7.9,89,0
2021-11-09,2,2021,11,Tuesday,7.4,90,0
2021-11-09,3,2021,11,Tuesday,7.2,87,0
2021-11-09,4,2021,11,Tuesday,7.0,87,0
2021-11-09,5,2021,11,Tuesday,6.8,87,0
2021-11-09,6,2021,11,Tuesday,6.4,88,0
2021-11-09,7,2021,11,Tuesday,6.1,89,0
2021-11-09,8,2021,11,Tuesday,5.9,90,0
2021-11-09,9,2021,11,Tuesday,8.0,87,0
2021-11-09,10,2021,11,Tuesday,13.3,67,0
2021-11-09,11,2021,11,Tuesday,16.6,56,0
2021-11-09,12,2021,11,Tuesday,18.8,48,0
2021-11-09,13,2021,11,Tuesday,20.2,44,0
2021-11-09,14,2021,11,Tuesday,21.0,42,0
2021-11-09,15,2021,11,Tuesday,21.7,40,0
2021-11-09,16,2021,11,Tuesday,21.4,42,0
2021-11-09,17,2021,11,Tuesday,20.2,51,0
2021-11-09,18,2021,11,Tuesday,18.1,56,0
2021-11-09,19,2021,11,Tuesday,15.7,64,0
2021-11-09,20,2021,11,Tuesday,14.1,70,0
2021-11-09,21,2021,11,Tuesday,12.9,75,0
2021-11-09,22,2021,11,Tuesday,11.9,79,0
2021-11-09,23,2021,11,Tuesday,11.0,83,0
2021-11-10,0,2021,11,Wednesday,10.1,85,0
2021-11-10,1,2021,11,Wednesday,9.4,87,1
2021-11-10,2,2021,11,Wednesday,9.1,87,1
2021-11-10,3,2021,11,Wednesday,9.1,82,2
2021-11-10,4,2021,11,Wednesday,9.0,81,3
2021-11-10,5,2021,11,Wednesday,9.7,75,3
2021-11-10,6,2021,11,Wednesday,11.1,67,3
2021-11-10,7,2021,11,Wednesday,12.0,64,2
2021-11-10,8,2021,11,Wednesday,12.5,64,0
2021-11-10,9,2021,11,Wednesday,13.3,65,0
2021-11-10,10,2021,11,Wednesday,15.2,63,0
2021-11-10,11,2021,11,Wednesday,16.7,59,0
2021-11-10,12,2021,11,Wednesday,17.9,58,0
2021-11-10,13,2021,11,Wednesday,18.7,56,0
2021-11-10,14,2021,11,Wednesday,19.3,55,0
2021-11-10,15,2021,11,Wednesday,20.7,50,0
2021-11-10,16,2021,11,Wednesday,20.6,50,0
2021-11-10,17,2021,11,Wednesday,19.7,56,0
2021-11-10,18,2021,11,Wednesday,18.0,62,0
2021-11-10,19,2021,11,Wednesday,15.6,72,0
2021-11-10,20,2021,11,Wednesday,13.9,79,0
2021-11-10,21,2021,11,Wednesday,12.7,84,0
2021-11-10,22,2021,11,Wednesday,12.0,86,0
2021-11-10,23,2021,11,Wednesday,11.5,87,0
2021-11-11,0,2021,11,Thursday,11.1,87,0
2021-11-11,1,2021,11,Thursday,10.8,87,0
2021-11-11,2,2021,11,Thursday,10.4,88,0
2021-11-11,3,2021,11,Thursday,10.1,84,0
2021-11-11,4,2021,11,Thursday,9.9,85,1
2021-11-11,5,2021,11,Thursday,9.7,86,1
2021-11-11,6,2021,11,Thursday,9.5,89,1
2021-11-11,7,2021,11,Thursday,9.3,91,0
2021-11-11,8,2021,11,Thursday,9.2,94,1
2021-11-11,9,2021,11,Thursday,10.5,94,1
2021-11-11,10,2021,11,Thursday,13.8,84,1
2021-11-11,11,2021,11,Thursday,15.9,76,1
2021-11-11,12,2021,11,Thursday,17.6,71,1
2021-11-11,13,2021,11,Thursday,18.8,68,1
2021-11-11,14,2021,11,Thursday,19.8,65,1
2021-11-11,15,2021,11,Thursday,19.7,67,1
2021-11-11,16,2021,11,Thursday,19.4,70,1
2021-11-11,17,2021,11,Thursday,18.8,73,1
2021-11-11,18,2021,11,Thursday,17.2,79,1
2021-11-11,19,2021,11,Thursday,16.1,83,1
2021-11-11,20,2021,11,Thursday,15.5,83,2
2021-11-11,21,2021,11,Thursday,15.3,81,2
2021-11-11,22,2021,11,Thursday,15.5,80,2
2021-11-11,23,2021,11,Thursday,15.9,82,2
2021-11-12,0,2021,11,Friday,16.1,86,51
2021-11-12,1,2021,11,Friday,16.3,88,51
2021-11-12,2,2021,11,Friday,16.4,88,51
2021-11-12,3,2021,11,Friday,16.9,89,51
2021-11-12,4,2021,11,Friday,16.8,90,53
2021-11-12,5,2021,11,Friday,16.6,94,55
2021-11-12,6,2021,11,Friday,16.6,95,55
2021-11-12,7,2021,11,Friday,16.5,96,61
2021-11-12,8,2021,11,Friday,16.5,97,63
2021-11-12,9,2021,11,Friday,15.2,95,63
2021-11-12,10,2021,11,Friday,12.7,88,53
2021-11-12,11,2021,11,Friday,12.5,86,51
2021-11-12,12,2021,11,Friday,14.5,68,2
2021-11-12,13,2021,11,Friday,16.3,54,0
2021-11-12,14,2021,11,Friday,17.2,44,0
2021-11-12,15,2021,11,Friday,17.8,45,0
2021-11-12,16,2021,11,Friday,17.7,43,0
2021-11-12,17,2021,11,Friday,17.0,48,0
2021-11-12,18,2021,11,Friday,16.4,47,0
2021-11-12,19,2021,11,Friday,12.9,69,0
2021-11-12,20,2021,11,Friday,11.3,75,0
2021-11-12,21,2021,11,Friday,10.5,81,0
2021-11-12,22,2021,11,Friday,9.8,86,0
2021-11-12,23,2021,11,Friday,9.2,88,0
2021-11-13,0,2021,11,Saturday,8.7,86,0
2021-11-13,1,2021,11,Saturday,8.3,83,0
2021-11-13,2,2021,11,Saturday,7.9,80,0
2021-11-13,3,2021,11,Saturday,7.5,86,0
2021-11-13,4,2021,11,Saturday,7.4,82,0
2021-11-13,5,2021,11,Saturday,7.5,81,0
2021-11-13,6,2021,11,Saturday,7.6,80,0
2021-11-13,7,2021,11,Saturday,7.8,80,1
2021-11-13,8,2021,11,Saturday,7.9,81,2
2021-11-13,9,2021,11,Saturday,9.1,80,2
2021-11-13,10,2021,11,Saturday,10.6,72,2
2021-11-13,11,2021,11,Saturday,11.1,68,1
2021-11-13,12,2021,11,Saturday,11.1,64,51
2021-11-13,13,2021,11,Saturday,10.2,68,51
2021-11-13,14,2021,11,Saturday,10.8,56,1
2021-11-13,15,2021,11,Saturday,9.3,62,1
2021-11-13,16,2021,11,Saturday,9.9,51,0
2021-11-13,17,2021,11,Saturday,9.7,41,0
2021-11-13,18,2021,11,Saturday,8.8,40,0
2021-11-13,19,2021,11,Saturday,8.1,41,0
2021-11-13,20,2021,11,Saturday,7.5,44,0
2021-11-13,21,2021,11,Saturday,6.9,47,0
2021-11-13,22,2021,11,Saturday,6.2,50,0
2021-11-13,23,2021,11,Saturday,5.7,52,0
2021-11-14,0,2021,11,Sunday,4.9,56,0
2021-11-14,1,2021,11,Sunday,4.0,62,0
2021-11-14,2,2021,11,Sunday,3.2,67,0
2021-11-14,3,2021,11,Sunday,2.5,71,0
2021-11-14,4,2021,11,Sunday,1.9,75,0
2021-11-14,5,2021,11,Sunday,1.5,77,0
2021-11-14,6,2021,11,Sunday,1.2,78,0
2021-11-14,7,2021,11,Sunday,1.1,80,0
2021-11-14,8,2021,11,Sunday,0.9,82,0
2021-11-14,9,2021,11,Sunday,2.5,82,1
2021-11-14,10,2021,11,Sunday,5.7,63,1
2021-11-14,11,2021,11,Sunday,6.8,56,1
2021-11-14,12,2021,11,Sunday,7.7,52,3
2021-11-14,13,2021,11,Sunday,8.4,50,2
2021-11-14,14,2021,11,Sunday,8.8,49,0
2021-11-14,15,2021,11,Sunday,9.5,45,0
2021-11-14,16,2021,11,Sunday,9.7,43,0
2021-11-14,17,2021,11,Sunday,9.5,42,2
2021-11-14,18,2021,11,Sunday,9.0,44,2
2021-11-14,19,2021,11,Sunday,8.8,46,2
2021-11-14,20,2021,11,Sunday,8.6,48,2
2021-11-14,21,2021,11,Sunday,8.6,49,2
2021-11-14,22,2021,11,Sunday,8.3,52,1
2021-11-14,23,2021,11,Sunday,8.0,55,1
2021-11-15,0,2021,11,Monday,7.9,56,1
2021-11-15,1,2021,11,Monday,7.2,59,0
2021-11-15,2,2021,11,Monday,6.6,62,0
2021-11-15,3,2021,11,Monday,5.7,69,51
2021-11-15,4,2021,11,Monday,5.9,71,2
2021-11-15,5,2021,11,Monday,5.7,68,0
2021-11-15,6,2021,11,Monday,4.9,63,0
2021-11-15,7,2021,11,Monday,4.3,61,0
2021-11-15,8,2021,11,Monday,4.0,62,0
2021-11-15,9,2021,11,Monday,4.5,63,3
2021-11-15,10,2021,11,Monday,5.8,58,3
2021-11-15,11,2021,11,Monday,7.3,54,0
2021-11-15,12,2021,11,Monday,8.8,49,2
2021-11-15,13,2021,11,Monday,9.5,46,2
2021-11-15,14,2021,11,Monday,9.6,46,1
2021-11-15,15,2021,11,Monday,9.8,44,0
2021-11-15,16,2021,11,Monday,9.6,43,0
2021-11-15,17,2021,11,Monday,9.0,41,0
2021-11-15,18,2021,11,Monday,7.9,43,0
2021-11-15,19,2021,11,Monday,6.9,45,0
2021-11-15,20,2021,11,Monday,6.1,46,0
2021-11-15,21,2021,11,Monday,5.4,48,0
2021-11-15,22,2021,11,Monday,4.7,51,0
2021-11-15,23,2021,11,Monday,4.0,56,0
2021-11-16,0,2021,11,Tuesday,3.4,60,0
2021-11-16,1,2021,11,Tuesday,2.9,63,0
2021-11-16,2,2021,11,Tuesday,2.4,67,0
2021-11-16,3,2021,11,Tuesday,2.0,71,0
2021-11-16,4,2021,11,Tuesday,1.5,74,0
2021-11-16,5,2021,11,Tuesday,1.1,77,0
2021-11-16,6,2021,11,Tuesday,0.9,79,0
2021-11-16,7,2021,11,Tuesday,0.8,79,0
2021-11-16,8,2021,11,Tuesday,1.0,79,0
2021-11-16,9,2021,11,Tuesday,2.7,75,0
2021-11-16,10,2021,11,Tuesday,5.9,63,0
2021-11-16,11,2021,11,Tuesday,8.0,54,0
2021-11-16,12,2021,11,Tuesday,9.3,54,0
2021-11-16,13,2021,11,Tuesday,10.3,53,0
2021-11-16,14,2021,11,Tuesday,11.1,52,0
2021-11-16,15,2021,11,Tuesday,12.0,49,0
2021-11-16,16,2021,11,Tuesday,12.1,48,1
